,student_id,minutes_watched,paid_in_q2
2421,244504,91.59,1
2422,196040,30.53,1
2423,16796,46.35,1
2424,257095,880.03,1
2425,1909,238.36,1
2426,1271,3.05,1
2427,271140,702.81,1
2428,261693,450.09,1
2429,275273,234.16,1
2430,275275,324.94,1
2431,275277,527.99,1
2432,275092,30.27,1
2433,275276,23.13,1
2434,275292,21.22,1
2435,275282,941.87,1
2436,274929,815.89,1
2437,275293,104.56,1
2438,275033,1520.21,1
2439,618,238.14,1
2440,275008,173.43,1
2441,273599,103.49,1
2442,275343,17.22,1
2443,275141,94.92,1
2444,55811,84.31,1
2445,179103,17.13,1
2446,275290,223.72,1
2447,7955,134.48,1
2448,270928,67.38,1
2449,267488,141.06,1
2450,275286,269.17,1
2451,275373,57.22,1
2453,263456,262.45,1
2454,212436,0.07,1
2455,267235,32.17,1
2456,275389,52.38,1
2457,271125,10.43,1
2458,274861,1171.41,1
2459,159071,22.24,1
2460,275412,101.83,1
2461,11709,225.15,1
2462,274087,190.0,1
2463,270183,78.56,1
2464,210318,268.02,1
2465,271352,198.97,1
2466,275438,41.33,1
2467,275442,1505.04,1
2468,275444,30.92,1
2469,274882,9.17,1
2470,4392,113.73,1
2471,273992,356.51,1
2472,275449,772.07,1
2473,274906,1482.14,1
2474,211222,25.37,1
2475,274278,213.08,1
2476,274901,193.89,1
2477,275468,255.55,1
2478,175723,0.67,1
2479,275479,280.23,1
2480,187639,18.83,1
2481,17987,4.67,1
2482,271856,694.27,1
2483,275490,300.0,1
2484,275163,74.56,1
2485,274663,0.05,1
2486,217155,1157.15,1
2487,275498,49.51,1
2488,275503,3.57,1
2490,275408,83.79,1
2491,224777,38.85,1
2492,275510,37.15,1
2493,275513,136.49,1
2494,269937,246.16,1
2495,210409,123.52,1
2496,275529,26.05,1
2497,145713,481.37,1
2498,182897,201.73,1
2499,275470,1443.39,1
2500,275532,66.69,1
2501,275533,18.85,1
2502,271082,24.88,1
2503,275100,138.43,1
2504,142856,211.1,1
2505,275548,97.48,1
2506,272586,83.63,1
2507,275422,51.43,1
2508,236968,267.31,1
2509,275554,20.93,1
2510,275552,302.39,1
2511,275132,574.78,1
2512,34121,450.67,1
2513,227760,207.0,1
2514,275158,99.95,1
2515,275566,4.72,1
2516,275565,13.65,1
2517,225103,44.28,1
2518,275413,269.15,1
2519,271098,23.27,1
2520,243273,51.67,1
2521,274611,152.23,1
2522,275039,47.13,1
2523,275574,419.92,1
2524,275362,154.96,1
2525,275038,715.05,1
2526,274475,261.79,1
2527,275582,8.42,1
2528,275148,218.37,1
2529,275572,108.91,1
2530,271114,166.62,1
2531,275590,637.64,1
2532,275591,52.81,1
2533,235034,84.29,1
2534,275592,51.18,1
2535,275571,16.11,1
2536,275440,77.27,1
2537,115019,638.15,1
2538,275598,10.38,1
2539,275589,108.28,1
2540,271925,143.45,1
2541,261004,130.0,1
2542,275629,23.75,1
2543,275624,163.61,1
2544,275637,460.49,1
2545,1159,30.78,1
2546,275644,60.42,1
2547,275457,74.95,1
2548,275165,657.28,1
2549,274746,38.21,1
2550,275518,21.86,1
2551,275660,18.66,1
2552,272570,325.39,1
2553,275664,44.82,1
2554,275534,88.51,1
2555,147802,38.01,1
2556,275516,43.48,1
2557,275677,153.14,1
2558,275253,25.12,1
2559,275682,7.15,1
2560,267090,29.12,1
2561,275684,140.87,1
2562,267878,35.38,1
2563,2881,1.2,1
2564,170962,125.81,1
2565,264954,681.84,1
2566,274994,435.9,1
2567,225394,341.8,1
2568,215160,388.98,1
2569,271054,22.62,1
2570,275741,50.22,1
2571,275757,27.0,1
2572,275575,60.93,1
2573,161693,358.43,1
2574,276112,135.2,1
2575,275788,385.59,1
2576,276130,148.2,1
2577,275567,1312.83,1
2578,275215,70.25,1
2579,276238,564.48,1
2580,276261,222.83,1
2581,238267,470.76,1
2582,204116,714.25,1
2583,276395,146.78,1
2584,276414,7.1,1
2585,276420,166.51,1
2586,276232,301.62,1
2587,275799,324.61,1
2588,276480,163.37,1
2589,276510,267.13,1
2590,276439,1518.07,1
2591,276490,1165.84,1
2592,276553,73.95,1
2593,276455,1248.85,1
2594,270633,692.11,1
2595,276562,169.55,1
2596,276383,155.83,1
2597,276666,44.19,1
2598,276671,193.39,1
2599,10051,263.03,1
2600,276708,567.42,1
2601,276135,1138.92,1
2602,276783,698.84,1
2603,276784,550.54,1
2604,276829,26.25,1
2605,276265,280.65,1
2606,2055,20.11,1
2607,276852,62.23,1
2608,276857,41.85,1
2609,190610,312.85,1
2610,5603,4.3,1
2611,276932,85.65,1
2612,274460,680.65,1
2613,275463,86.74,1
2614,276998,115.11,1
2615,276990,243.41,1
2616,277099,187.36,1
2617,30206,483.09,1
2618,274948,361.48,1
2619,277135,60.99,1
2620,276104,6.57,1
2621,277063,205.43,1
2622,277182,58.18,1
2623,277105,34.4,1
2624,277238,31.25,1
2625,277109,265.81,1
2626,163914,65.27,1
2627,259019,0.17,1
2628,277271,58.65,1
2629,148133,0.94,1
2630,277066,833.43,1
2631,276938,357.98,1
2632,276598,160.99,1
2633,277384,371.17,1
2634,277410,146.97,1
2635,276781,8.4,1
2636,6,67.08,1
2637,277398,536.8,1
2638,277499,452.42,1
2639,276887,449.73,1
2640,277521,161.3,1
2641,277556,28.77,1
2642,277562,308.65,1
2643,277544,102.58,1
2644,277590,458.07,1
2645,277285,992.13,1
2646,182398,114.32,1
2647,277670,33.47,1
2648,277557,1308.04,1
2649,277084,939.5,1
2650,273862,144.83,1
2651,276542,258.92,1
2652,277704,4.43,1
2653,272887,162.47,1
2654,277766,109.12,1
2655,217976,80.64,1
2656,277791,488.24,1
2657,97530,110.52,1
2658,277508,991.04,1
2659,277803,159.12,1
2660,277825,338.3,1
2661,277591,2.08,1
2662,277715,43.69,1
2663,172782,206.23,1
2664,151849,540.55,1
2665,277880,6.18,1
2666,277945,311.77,1
2667,277953,157.01,1
2668,275570,103.34,1
2669,277964,308.61,1
2670,223933,952.25,1
2671,277866,828.51,1
2672,208108,140.84,1
2673,146888,13.13,1
2674,146957,83.03,1
2675,145944,36.69,1
2676,277419,6.33,1
2677,274552,191.5,1
2678,277728,37.55,1
2679,277609,445.18,1
2680,169966,469.45,1
2681,277814,8.45,1
2682,250388,121.06,1
2683,2811,575.71,1
2684,152611,122.13,1
2685,277845,74.71,1
2686,278177,200.89,1
2687,277524,28.84,1
2688,25507,60.12,1
2689,277821,490.59,1
2690,277461,147.76,1
2691,275173,231.97,1
2692,278080,163.94,1
2693,269874,242.54,1
2694,278143,9.35,1
2695,277864,288.55,1
2696,272792,106.94,1
2697,271837,236.6,1
2698,160032,266.96,1
2699,270988,432.58,1
2700,278344,398.0,1
2701,160610,316.26,1
2702,278283,1054.87,1
2703,269534,18.97,1
2704,171536,7.13,1
2705,278280,220.66,1
2706,272544,9.06,1
2707,278326,271.52,1
2708,277668,51.87,1
2709,278642,211.52,1
2710,278509,662.54,1
2711,278055,222.32,1
2712,278695,95.58,1
2713,278701,1.32,1
2714,278723,33.62,1
2715,277977,10.13,1
2716,278129,202.95,1
2717,155640,798.43,1
2718,278582,396.09,1
2719,278788,382.06,1
2720,17859,16.1,1
2721,278851,6.7,1
2722,278758,225.93,1
2723,278882,174.78,1
2724,278586,310.74,1
2725,278890,73.64,1
2726,278764,689.21,1
2727,276788,389.84,1
2728,278915,45.76,1
2729,278927,383.86,1
2730,278940,590.3,1
2731,278958,222.95,1
2732,1151,206.23,1
2733,278115,135.66,1
2734,278753,636.97,1
2735,278881,490.32,1
2736,147542,124.83,1
2737,278995,67.4,1
2738,278905,159.2,1
2739,278459,6.65,1
2740,278215,2.03,1
2741,279138,406.26,1
2742,277012,87.53,1
2743,247676,99.0,1
2744,3541,28.05,1
2745,1563,5.27,1
2746,261393,412.8,1
2747,6971,44.85,1
2748,278531,22.89,1
2749,239554,53.28,1
2750,279352,173.05,1
2751,2084,89.4,1
2752,279394,6.22,1
2753,239932,41.99,1
2754,1802,0.05,1
2755,274723,144.17,1
2756,279132,240.34,1
2757,278444,67.66,1
2758,279470,186.61,1
2759,278875,155.05,1
2760,148886,185.38,1
2761,279468,160.09,1
2762,278716,244.5,1
2763,6899,13.85,1
2764,272213,79.65,1
2765,279519,184.21,1
2766,185019,2.58,1
2767,43142,129.47,1
2768,278906,141.05,1
2769,279409,183.07,1
2770,8641,85.4,1
2771,279264,202.5,1
2772,279625,50.78,1
2773,2723,75.08,1
2774,277403,214.24,1
2775,238800,366.66,1
2776,12530,4.55,1
2777,279722,30.92,1
2778,279748,30.73,1
2779,279766,132.8,1
2780,279680,136.21,1
2781,156661,36.81,1
2782,4078,0.9,1
2783,11808,36.42,1
2784,279738,158.07,1
2785,279751,50.4,1
